mins,price,closeTime,timestamp,fetch_time,price_float
5,68538.07216046,1771685149344,2026-02-21T15:45:49.245582,2026-02-21 15:45:49,68538.07216046
5,68537.84541713,1771685208776,2026-02-21T15:46:48.566836,2026-02-21 15:46:48,68537.84541713
5,68538.98835252,1771685268226,2026-02-21T15:47:48.108011,2026-02-21 15:47:48,68538.98835252
5,68540.96929993,1771685328491,2026-02-21T15:48:48.191318,2026-02-21 15:48:48,68540.96929993
5,68531.33462432,1771685387941,2026-02-21T15:49:47.943588,2026-02-21 15:49:47,68531.33462432
5,68516.65209846,1771685448406,2026-02-21T15:50:48.145632,2026-02-21 15:50:48,68516.65209846
5,68520.39446313,1771685508487,2026-02-21T15:51:48.045173,2026-02-21 15:51:48,68520.39446313
5,68526.90823274,1771685568731,2026-02-21T15:52:48.921676,2026-02-21 15:52:48,68526.90823274
5,68529.74614849,1771685628373,2026-02-21T15:53:48.234030,2026-02-21 15:53:48,68529.74614849
5,68532.7049458,1771685688913,2026-02-21T15:54:49.144617,2026-02-21 15:54:49,68532.7049458
5,68511.83430951,1771685748512,2026-02-21T15:55:48.344882,2026-02-21 15:55:48,68511.83430951
5,68496.82189895,1771685808020,2026-02-21T15:56:48.688289,2026-02-21 15:56:48,68496.82189895
5,68473.39945499,1771685867851,2026-02-21T15:57:47.776886,2026-02-21 15:57:47,68473.39945499
5,68462.38574648,1771685927615,2026-02-21T15:58:48.242726,2026-02-21 15:58:48,68462.38574648
5,68459.79197598,1771685988718,2026-02-21T15:59:48.467274,2026-02-21 15:59:48,68459.79197598
5,68461.28124349,1771686048729,2026-02-21T16:00:48.431048,2026-02-21 16:00:48,68461.28124349
5,68462.0829029,1771686108149,2026-02-21T16:01:48.221372,2026-02-21 16:01:48,68462.0829029
5,68460.60751689,1771686168077,2026-02-21T16:02:48.031442,2026-02-21 16:02:48,68460.60751689
5,68457.47888532,1771686228036,2026-02-21T16:03:48.089520,2026-02-21 16:03:48,68457.47888532
5,68446.93537429,1771686289531,2026-02-21T16:04:49.740339,2026-02-21 16:04:49,68446.93537429
5,68444.40908982,1771686347864,2026-02-21T16:05:48.063395,2026-02-21 16:05:48,68444.40908982
5,68440.53924678,1771686409564,2026-02-21T16:06:49.301483,2026-02-21 16:06:49,68440.53924678
5,68439.27647351,1771686468849,2026-02-21T16:07:48.631885,2026-02-21 16:07:48,68439.27647351
5,68442.32889796,1771686528196,2026-02-21T16:08:48.184809,2026-02-21 16:08:48,68442.32889796
5,68450.04106584,1771686588219,2026-02-21T16:09:48.032194,2026-02-21 16:09:48,68450.04106584
5,68457.83666005,1771686647286,2026-02-21T16:10:47.665630,2026-02-21 16:10:47,68457.83666005
5,68463.6339425,1771686707636,2026-02-21T16:11:47.826844,2026-02-21 16:11:47,68463.6339425
5,68469.91443371,1771686768002,2026-02-21T16:12:47.663579,2026-02-21 16:12:47,68469.91443371
5,68475.51579927,1771686828550,2026-02-21T16:13:48.383892,2026-02-21 16:13:48,68475.51579927
5,68481.14556701,1771686889183,2026-02-21T16:14:48.598537,2026-02-21 16:14:48,68481.14556701
5,68490.46437159,1771686948301,2026-02-21T16:15:48.393096,2026-02-21 16:15:48,68490.46437159
5,68493.9776704,1771687008229,2026-02-21T16:16:48.081068,2026-02-21 16:16:48,68493.9776704
5,68506.46942233,1771687068856,2026-02-21T16:17:48.623452,2026-02-21 16:17:48,68506.46942233
5,68517.65830771,1771687128522,2026-02-21T16:18:48.224990,2026-02-21 16:18:48,68517.65830771
5,68521.78807761,1771687188881,2026-02-21T16:19:48.808254,2026-02-21 16:19:48,68521.78807761
5,68528.93283246,1771687247733,2026-02-21T16:20:47.938514,2026-02-21 16:20:47,68528.93283246
5,68536.72727136,1771687307844,2026-02-21T16:21:47.729674,2026-02-21 16:21:47,68536.72727136
5,68541.50496586,1771687368332,2026-02-21T16:22:48.340278,2026-02-21 16:22:48,68541.50496586
5,68538.40347531,1771687427826,2026-02-21T16:23:47.688954,2026-02-21 16:23:47,68538.40347531
5,68538.45052561,1771687488659,2026-02-21T16:24:49.116735,2026-02-21 16:24:49,68538.45052561
5,68536.76349881,1771687548639,2026-02-21T16:25:48.463768,2026-02-21 16:25:48,68536.76349881
5,68530.4047012,1771687610431,2026-02-21T16:26:50.128362,2026-02-21 16:26:50,68530.4047012
5,68502.42758703,1771687671431,2026-02-21T16:27:51.145183,2026-02-21 16:27:51,68502.42758703
5,68491.11662314,1771687728844,2026-02-21T16:28:48.929735,2026-02-21 16:28:48,68491.11662314
5,68477.62663119,1771687788851,2026-02-21T16:29:48.718605,2026-02-21 16:29:48,68477.62663119
5,68459.29845668,1771687849814,2026-02-21T16:30:49.703257,2026-02-21 16:30:49,68459.29845668
5,68448.01358678,1771687908319,2026-02-21T16:31:48.096034,2026-02-21 16:31:48,68448.01358678
5,68440.36294078,1771687967970,2026-02-21T16:32:47.790370,2026-02-21 16:32:47,68440.36294078
5,68456.51666027,1771688028669,2026-02-21T16:33:48.602721,2026-02-21 16:33:48,68456.51666027
5,68460.72400469,1771688087982,2026-02-21T16:34:48.049153,2026-02-21 16:34:48,68460.72400469
5,68478.35382103,1771688148402,2026-02-21T16:35:48.365062,2026-02-21 16:35:48,68478.35382103
5,68491.82060749,1771688209091,2026-02-21T16:36:48.787990,2026-02-21 16:36:48,68491.82060749
5,68499.43469328,1771688268412,2026-02-21T16:37:48.129082,2026-02-21 16:37:48,68499.43469328
5,68503.49850846,1771688328657,2026-02-21T16:38:48.667147,2026-02-21 16:38:48,68503.49850846
5,68511.54300174,1771688388669,2026-02-21T16:39:48.483614,2026-02-21 16:39:48,68511.54300174
5,68513.26533885,1771688448125,2026-02-21T16:40:47.895476,2026-02-21 16:40:47,68513.26533885
5,68520.39893849,1771688508988,2026-02-21T16:41:49.059949,2026-02-21 16:41:49,68520.39893849
5,68529.11731685,1771688569730,2026-02-21T16:42:49.479554,2026-02-21 16:42:49,68529.11731685
5,68599.02073085,1771688631212,2026-02-21T16:43:51.268048,2026-02-21 16:43:51,68599.02073085
5,68619.95378386,1771688689068,2026-02-21T16:44:48.931452,2026-02-21 16:44:48,68619.95378386
5,68628.58313827,1771688748971,2026-02-21T16:45:48.998271,2026-02-21 16:45:48,68628.58313827
5,68628.29853215,1771688810223,2026-02-21T16:46:49.645700,2026-02-21 16:46:49,68628.29853215
5,68636.28670386,1771688868696,2026-02-21T16:47:48.415065,2026-02-21 16:47:48,68636.28670386
5,68644.06410328,1771688928679,2026-02-21T16:48:48.430177,2026-02-21 16:48:48,68644.06410328
5,68650.85315875,1771688990502,2026-02-21T16:49:50.129522,2026-02-21 16:49:50,68650.85315875
5,68654.25078865,1771689050206,2026-02-21T16:50:49.997715,2026-02-21 16:50:49,68654.25078865
5,68660.08193216,1771689108306,2026-02-21T16:51:48.215330,2026-02-21 16:51:48,68660.08193216
5,68657.97309395,1771689167785,2026-02-21T16:52:48.853106,2026-02-21 16:52:48,68657.97309395
5,68653.29026487,1771689231654,2026-02-21T16:53:51.180648,2026-02-21 16:53:51,68653.29026487
5,68647.6381848,1771689288644,2026-02-21T16:54:48.501524,2026-02-21 16:54:48,68647.6381848
5,68634.83004662,1771689347839,2026-02-21T16:55:48.878248,2026-02-21 16:55:48,68634.83004662
5,68629.51577377,1771689409631,2026-02-21T16:56:49.503286,2026-02-21 16:56:49,68629.51577377
5,68624.21286796,1771689469628,2026-02-21T16:57:49.613145,2026-02-21 16:57:49,68624.21286796
5,68627.46049944,1771689529031,2026-02-21T16:58:48.749323,2026-02-21 16:58:48,68627.46049944
5,68632.82744457,1771689590205,2026-02-21T16:59:49.924739,2026-02-21 16:59:49,68632.82744457
5,68631.82351678,1771689648893,2026-02-21T17:00:48.636528,2026-02-21 17:00:48,68631.82351678
5,68540.73529124,1771689708499,2026-02-21T17:01:48.654375,2026-02-21 17:01:48,68540.73529124
5,68495.41230815,1771689768258,2026-02-21T17:02:48.215861,2026-02-21 17:02:48,68495.41230815
